customId,winnerCode,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,crowdsourcingDataDisplayEnabled,id,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.userCount,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.id,roundInfo.round,roundInfo.name,roundInfo.cupRoundType,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,time.injuryTime1,awayRedCards,tournament.category.alpha2,tournament.uniqueTournament.primaryColorHex,tournament.uniqueTournament.secondaryColorHex,tournament.uniqueTournament.category.alpha2,homeRedCards,aggregatedWinnerCode,previousLegEventId,homeTeam.gender,homeTeam.national,awayTeam.gender,awayTeam.national,homeScore.aggregated,awayScore.aggregated,homeScore.extra1,homeScore.extra2,homeScore.overtime,awayScore.extra1,awayScore.extra2,awayScore.overtime,homeScore.penalties,awayScore.penalties,choice_1,choice_X,choice_2
iOsqfn,2,False,True,True,1.0,False,11177679,1681345800,ypiranga-botafogo,False,Copa do Brasil,copa-do-brasil,Brazil,brazil,Football,football,1,13,brazil,Copa do Brasil,copa-do-brasil,Brazil,brazil,Football,football,1,13,brazil,0,False,False,373,False,False,0,283,3.0,Round 3,,100,Ended,finished,Ypiranga,ypiranga,Ypiranga,Football,football,1,0,YRS,False,0,32766,BR,Brazil,[],#52b030,#52b030,#ffffff,Botafogo,botafogo,Botafogo,Football,football,1,0,BOT,False,0,1958,BR,Brazil,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,6.0,1681353001.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681353004,6.0,,BR,,,BR,,,,,,,,,,,,,,,,,,3.4,3.1,2.3
AXIsHWzc,2,True,,,6.0,False,11197476,1681329600,ac-barnechea-lautaro-de-buin,False,Copa Chile,copa-chile,Chile,chile,Football,football,1,49,chile,Copa Chile,copa-chile,Chile,chile,Football,football,1,49,chile,0,False,False,1221,False,False,0,9133,1.0,Round 1,,100,Ended,finished,Lautaro de Bui­n,lautaro-de-buin,Lautaro de Bui­n,Football,football,1,0,LAU,,0,312332,CL,Chile,[],#52b030,#52b030,#ffffff,AC Barnechea,ac-barnechea,AC Barnechea,Football,football,1,0,BAR,False,0,84875,CL,Chile,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,1681336671.0,"['cardsCode', 'cardsCode']",1681365136,,,CL,,,CL,1.0,2.0,,,,,,,,,,,,,,,,2.7,3.25,2.3
LPsRP,2,True,,,,False,11108973,1681313400,nk-slaven-belupo-hnk-hajduk-split,False,Croatia Cup,croatia-cup,Croatia,croatia,Football,football,1,14,croatia,Croatian Cup,croatian-cup,Croatia,croatia,Football,football,1,14,croatia,0,False,False,307,False,False,0,170,28.0,Semifinal,2.0,100,Ended,finished,NK Slaven Belupo,nk-slaven-belupo,Slaven,Football,football,1,0,SLA,False,0,2042,HR,Croatia,[],#52b030,#52b030,#ffffff,HNK Hajduk Split,hnk-hajduk-split,Hajduk,Football,football,1,0,HAJ,False,0,2036,HR,Croatia,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1681320398.0,"['time.injuryTime1', 'time.injuryTime2']",1681320420,,,HR,,,HR,,2.0,,,,,,,,,,,,,,,,3.2,3.3,2.0
VrbsXrb,2,True,,,,False,11129405,1681228800,aris-limassol-omonia-nicosia,False,"1. Division, Championship group",1-division-championship-group,Cyprus,cyprus,Football,football,1,102,cyprus,1. Division,1-division,Cyprus,cyprus,Football,football,1,102,cyprus,0,False,False,171,False,False,0,34363,4.0,,,100,Ended,finished,Omonia Nicosia,omonia-nicosia,Omonia,Football,football,1,0,OMO,False,0,3395,CY,Cyprus,[],#52b030,#52b030,#ffffff,Aris Limassol,aris-limassol,Aris,Football,football,1,0,ALI,False,0,3397,CY,Cyprus,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,3.0,1.0,1681235460.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1681235462,,,CY,,,CY,,,,,,,,,,,,,,,,,,3.5,3.5,2.05
etbsBHtb,1,True,,,,False,11129416,1681228800,aek-larnaca-pafos-fc,False,"1. Division, Championship group",1-division-championship-group,Cyprus,cyprus,Football,football,1,102,cyprus,1. Division,1-division,Cyprus,cyprus,Football,football,1,102,cyprus,0,False,False,171,False,False,0,34363,4.0,,,100,Ended,finished,Pafos FC,pafos-fc,Pafos,Football,football,1,0,PAF,False,0,171626,CY,Cyprus,[],#52b030,#52b030,#ffffff,AEK Larnaca,aek-larnaca,AEK,Football,football,1,0,AEK,False,0,3404,CY,Cyprus,[],#52b030,#52b030,#ffffff,4.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1681235480.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1681235743,2.0,,CY,,,CY,,,,,,,,,,,,,,,,,,2.2,3.4,3.3
htbsNqY,1,True,,,,False,11129526,1681299000,ael-limassol-karmiotissa-polemidion,False,"1. Division, Relegation group",1-division-relegation-group,Cyprus,cyprus,Football,football,1,102,cyprus,1. Division,1-division,Cyprus,cyprus,Football,football,1,102,cyprus,0,False,False,171,False,False,0,34364,5.0,,,100,Ended,finished,Karmiotissa Polemidion,karmiotissa-polemidion,Karmiotissa,Football,football,1,0,KPM,,0,120838,CY,Cyprus,[],#52b030,#52b030,#ffffff,AEL Limassol,ael-limassol,AEL,Football,football,1,0,LIM,,0,3407,CY,Cyprus,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1681305916.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681305919,,,CY,,,CY,,,,,,,,,,,,,,,,,,2.5,3.1,2.5
dtbsYCo,2,True,,,,False,11129533,1681308000,akritas-chlorakas-anorthosis-famagusta,False,"1. Division, Relegation group",1-division-relegation-group,Cyprus,cyprus,Football,football,1,102,cyprus,1. Division,1-division,Cyprus,cyprus,Football,football,1,102,cyprus,0,False,False,171,False,False,0,34364,5.0,,,100,Ended,finished,Anorthosis Famagusta,anorthosis-famagusta,Anorthosis,Football,football,1,0,ANO,False,0,3403,CY,Cyprus,[],#52b030,#52b030,#ffffff,Akritas Chlorakas,akritas-chlorakas,Akritas,Football,football,1,0,AKR,,0,36398,CY,Cyprus,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,3.0,3.0,0.0,3.0,3.0,9.0,1681315116.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681315117,1.0,,CY,,,CY,,,,,,,,,,,,,,,,,,1.3,4.75,7.5
btbsyOc,1,True,,,,False,11129525,1681390800,doxa-katokopias-olympiakos-nicosia,False,"1. Division, Relegation group",1-division-relegation-group,Cyprus,cyprus,Football,football,1,102,cyprus,1. Division,1-division,Cyprus,cyprus,Football,football,1,102,cyprus,0,False,False,171,False,False,0,34364,5.0,,,100,Ended,finished,Doxa Katokopias,doxa-katokopias,Doxa,Football,football,1,0,DOX,False,0,6973,CY,Cyprus,[],#52b030,#52b030,#ffffff,Olympiakos Nicosia,olympiakos-nicosia,Olympiakos,Football,football,1,0,OLY,False,0,3401,CY,Cyprus,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1681397759.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681397761,3.0,,CY,,,CY,,,,,,,,,,,,,,,,,,2.1,3.3,3.6
Zrbsftb,3,True,,,,False,11129532,1681390800,enosis-neon-paralimniou-nea-salamina-famagusta,False,"1. Division, Relegation group",1-division-relegation-group,Cyprus,cyprus,Football,football,1,102,cyprus,1. Division,1-division,Cyprus,cyprus,Football,football,1,102,cyprus,0,False,False,171,False,False,0,34364,5.0,,,100,Ended,finished,Enosis Neon Paralimniou,enosis-neon-paralimniou,E.N. Paralimniou,Football,football,1,0,ENP,,0,3405,CY,Cyprus,[],#52b030,#52b030,#ffffff,Nea Salamina Famagusta,nea-salamina-famagusta,Nea Salamina,Football,football,1,0,NEA,False,0,3399,CY,Cyprus,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1681397723.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681397725,2.0,,CY,,,CY,,,,,,,,,,,,,,,,,,2.5,3.25,3.0
hdsQyc,2,False,,,,False,11177547,1681325100,eastleigh-gateshead,False,National League,national-league,England,england,Football,football,1,1,england,National League,national-league,England,england,Football,football,1,1,england,0,False,False,173,False,False,0,72,41.0,,,100,Ended,finished,Eastleigh,eastleigh,Eastleigh,Football,football,1,0,EFC,,0,6191,EN,England,[],#52b030,#52b030,#ffffff,Gateshead,gateshead,Gateshead,Football,football,1,0,GAT,,0,157,EN,England,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,5.0,5.0,2.0,3.0,5.0,5.0,1681331835.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681331836,3.0,,EN,,,EN,,,,,,,,,,,,,,,,,,3.0,3.2,2.38
uicslEG,2,False,,,,False,11035318,1681293600,shukura-kobuleti-fc-torpedo-kutaisi,False,Erovnuli Liga,erovnuli-liga,Georgia,georgia,Football,football,1,270,georgia,Erovnuli Liga,erovnuli-liga,Georgia,georgia,Football,football,1,270,georgia,0,False,False,704,False,False,0,3012,8.0,,,100,Ended,finished,Shukura Kobuleti,shukura-kobuleti,Shukura,Football,football,1,0,SHU,,0,78961,GE,Georgia,[],#52b030,#52b030,#ffffff,FC Torpedo Kutaisi,fc-torpedo-kutaisi,Torpedo Kutaisi,Football,football,1,0,TKU,,0,5419,GE,Georgia,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,5.0,1681300374.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681300376,2.0,,GE,,,GE,,,,,,,,,,,,,,,,,,3.25,3.3,2.0
wdcsXVo,3,False,,,,False,11035325,1681315200,dinamo-tbilisi-dinamo-batumi,False,Erovnuli Liga,erovnuli-liga,Georgia,georgia,Football,football,1,270,georgia,Erovnuli Liga,erovnuli-liga,Georgia,georgia,Football,football,1,270,georgia,0,False,False,704,False,False,0,3012,8.0,,,100,Ended,finished,Dinamo Batumi,dinamo-batumi,Dinamo Batumi,Football,football,1,0,BAT,False,0,37297,GE,Georgia,[],#52b030,#52b030,#ffffff,Dinamo Tbilisi,dinamo-tbilisi,Dinamo Tbilisi,Football,football,1,0,TBI,,0,5171,GE,Georgia,[],#52b030,#52b030,#ffffff,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1681322678.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681322680,6.0,,GE,,,GE,1.0,,,,,,,,,,,,,,,,,2.1,3.2,3.2
pMosqMo,2,False,,,,False,11035329,1681387200,fc-samtredia-fc-gagra,False,Erovnuli Liga,erovnuli-liga,Georgia,georgia,Football,football,1,270,georgia,Erovnuli Liga,erovnuli-liga,Georgia,georgia,Football,football,1,270,georgia,0,False,False,704,False,False,0,3012,8.0,,,100,Ended,finished,FC Samtredia,fc-samtredia,Samtredia,Football,football,1,0,SAM,,0,36866,GE,Georgia,[],#52b030,#52b030,#ffffff,FC Gagra,fc-gagra,FC Gagra,Football,football,1,0,GAG,,0,36865,GE,Georgia,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,,,2.0,2.0,1.0,,,5.0,1681394573.0,"['status.code', 'status.description', 'status.type', 'time.currentPeriodStart']",1681394575,3.0,,GE,,,GE,,,,,,,,,,,,,,,,,,2.2,3.0,3.1
XacsDyc,0,False,,,,False,11180941,1681317000,holstein-kiel-ii-kickers-emden,False,Regionalliga North,regionalliga-north,Germany Amateur,germany-amateur,Football,football,1,122,germany,Regionalliga Nord,regionalliga-nord,Germany Amateur,germany-amateur,Football,football,1,122,germany,0,False,False,42,False,False,0,44,30.0,,,60,Postponed,postponed,Kickers Emden,kickers-emden,Emden,Football,football,1,0,EMD,,0,5047,DE,Germany,[],#52b030,#52b030,#ffffff,Holstein Kiel II,holstein-kiel-ii,Kiel II,Football,football,1,0,HOL,,0,6178,DE,Germany,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,"['status.code', 'status.description', 'status.type']",1681317419,,,DE,,,DE,,,,,,,,,,,,,,,,,,6.0,4.0,1.4
pbbsTGj,2,False,,,,False,11129650,1681232400,tennis-borussia-berlin-1-fc-lokomotive-leipzig,False,Regionalliga Northeast,regionalliga-northeast,Germany Amateur,germany-amateur,Football,football,1,122,germany,Regionalliga Nordost,regionalliga-nordost,Germany Amateur,germany-amateur,Football,football,1,122,germany,0,False,False,1083,False,False,0,21301,20.0,,,100,Ended,finished,Tennis Borussia Berlin,tennis-borussia-berlin,TeBe Berlin,Football,football,1,0,TBB,,0,2565,DE,Germany,[],#52b030,#52b030,#ffffff,1. FC Lokomotive Leipzig,1-fc-lokomotive-leipzig,Lok Leipzig,Football,football,1,0,LOK,,0,24093,DE,Germany,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,4.0,1681239241.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.injuryTime2']",1681239244,,,DE,,,DE,,,,,,,,,,,,,,,,,,6.0,5.0,1.33
bCcsGoid,3,False,,,,False,11176230,1681382700,veria-nfc-paok,False,"Betsson Super League 2, Group A",betsson-super-league-2-group-a,Greece,greece,Football,football,1,67,greece,Betsson Super League 2,betsson-super-league-2,Greece,greece,Football,football,1,67,greece,0,False,False,186,False,False,0,95743,16.0,,,100,Ended,finished,PAOK B,paok-b,PAOK B,Football,football,1,0,PAO,False,0,395731,GR,Greece,[],#52b030,#52b030,#ffffff,Veria NFC,veria-nfc,Veria,Football,football,1,0,VER,False,0,6351,GR,Greece,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1681389343.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681389346,1.0,,GR,,,GR,,,,,,,,,,,,,,,,,,1.83,3.75,4.0
TcIsFoid,1,False,,,,False,11176231,1681308900,episkopi-fc-olympiacos,False,"Betsson Super League 2, Group B",betsson-super-league-2-group-b,Greece,greece,Football,football,1,67,greece,Betsson Super League 2,betsson-super-league-2,Greece,greece,Football,football,1,67,greece,0,False,False,186,False,False,0,95742,16.0,,,100,Ended,finished,Olympiacos B,olympiacos-b,Olympiacos B,Football,football,1,0,OLY,False,0,395730,GR,Greece,[],#52b030,#52b030,#ffffff,Episkopi FC,episkopi-fc,Episkopi,Football,football,1,0,EPI,,0,82643,GR,Greece,[],#52b030,#52b030,#ffffff,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1681315688.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681315690,1.0,,GR,,,GR,,,,,,,,,,,,,,,,,,1.36,4.75,9.5
Vobsapb,1,False,,,,False,11095662,1681317000,aek-athens-olympiacos,False,Greece Cup,greece-cup,Greece,greece,Football,football,1,67,greece,Novibet Greek Cup,novibet-greek-cup,Greece,greece,Football,football,1,67,greece,0,False,False,375,False,False,0,75769,28.0,Semifinal,2.0,100,Ended,finished,Olympiacos,olympiacos,Olympiacos,Football,football,1,101048,OLY,False,0,3245,GR,Greece,[],#ff0000,#ffffff,#ffffff,AEK Athens,aek-athens,ΑΕΚ,Football,football,1,55186,AEK,False,0,3250,GR,Greece,[],#000000,#ffff00,#ffff00,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,6.0,1681324417.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1681324422,4.0,,GR,,,GR,,2.0,11015832.0,M,False,M,False,2.0,4.0,,,,,,,,,2.38,3.4,3.0
APcsYppb,1,False,,,,False,11116218,1681324200,csd-municipal-deportivo-guastatoya,False,"Liga Guate Banrural, Clausura",liga-guate-banrural-clausura,Guatemala,guatemala,Football,football,1,365,guatemala,"Liga Guate Banrural, Clausura",liga-guate-banrural-clausura,Guatemala,guatemala,Football,football,1,365,guatemala,0,False,False,11615,False,False,0,16684,12.0,,,100,Ended,finished,CSD Municipal,csd-municipal,Municipal,Football,football,1,0,MUN,,0,7025,GT,Guatemala,[],#52b030,#52b030,#ffffff,Deportivo Guastatoya,deportivo-guastatoya,Dep. Guastatoya,Football,football,1,0,GUA,,0,163298,GT,Guatemala,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,1681331529.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681331530,2.0,,GT,,,GT,,,,,,,,,,,,,,,,,,1.73,3.2,4.5
zPcsFed,3,False,,,,False,11130940,1681347600,deportivo-malacateco-comunicaciones-fc,False,"Liga Guate Banrural, Clausura",liga-guate-banrural-clausura,Guatemala,guatemala,Football,football,1,365,guatemala,"Liga Guate Banrural, Clausura",liga-guate-banrural-clausura,Guatemala,guatemala,Football,football,1,365,guatemala,0,False,False,11615,False,False,0,16684,13.0,,,100,Ended,finished,Comunicaciones FC,comunicaciones-fc,Comunicaciones,Football,football,1,0,COM,,0,7024,GT,Guatemala,[],#52b030,#52b030,#ffffff,Deportivo Malacateco,deportivo-malacateco,Malacateco,Football,football,1,0,MAL,,0,7730,GT,Guatemala,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,4.0,1681354523.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1681355426,2.0,,GT,,,GT,2.0,,,,,,,,,,,,,,,,,1.5,4.0,5.0
WppbswkGb,3,False,,,,False,11134603,1681351200,coban-imperial-antigua-gfc,False,"Liga Guate Banrural, Clausura",liga-guate-banrural-clausura,Guatemala,guatemala,Football,football,1,365,guatemala,"Liga Guate Banrural, Clausura",liga-guate-banrural-clausura,Guatemala,guatemala,Football,football,1,365,guatemala,0,False,False,11615,False,False,0,16684,13.0,,,100,Ended,finished,Antigua GFC,antigua-gfc,Antigua,Football,football,1,0,ATG,,0,163296,GT,Guatemala,[],#52b030,#52b030,#ffffff,Cobán Imperial,coban-imperial,Cobán Imperial,Football,football,1,0,COI,,0,203021,GT,Guatemala,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1681358389.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1681358393,,,GT,,,GT,,,,,,,,,,,,,,,,,,1.73,3.4,4.33
YQubsvwld,1,True,,,,False,11195055,1681299000,sreenidi-deccan-fc-kerala-blasters,False,"Indian Super Cup, Group A",indian-super-cup-group-a,India,india,Football,football,1,352,india,Super Cup India,super-cup-india,India,india,Football,football,1,352,india,0,False,False,11058,False,False,0,112718,2.0,,,100,Ended,finished,Sreenidi Deccan FC,sreenidi-deccan-fc,Sreenidi Deccan,Football,football,1,0,SRE,False,0,403570,IN,India,[],#52b030,#52b030,#ffffff,Kerala Blasters,kerala-blasters,Kerala,Football,football,1,0,KER,False,0,174598,IN,India,[],#52b030,#52b030,#ffffff,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1681305877.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1681305881,,,IN,,,IN,,,,,,,,,,,,,,,,,,3.6,3.4,1.85
vyXslnRb,2,True,,,,False,11171959,1681311600,punjab-fc-bengaluru-fc,False,"Indian Super Cup, Group A",indian-super-cup-group-a,India,india,Football,football,1,352,india,Super Cup India,super-cup-india,India,india,Football,football,1,352,india,0,False,False,11058,False,False,0,112718,2.0,,,100,Ended,finished,Punjab FC,punjab-fc,Punjab,Football,football,1,0,PUN,False,0,230661,IN,India,[],#52b030,#52b030,#ffffff,Bengaluru FC,bengaluru-fc,Bengaluru,Football,football,1,0,BGL,False,0,118670,IN,India,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,,,2.0,2.0,0.0,,,5.0,1681318439.0,"['status.code', 'status.description', 'status.type', 'time.currentPeriodStart']",1681318441,2.0,,IN,,,IN,1.0,,,,,,,,,,,,,,,,,3.5,3.4,1.83
RQubsOXJb,2,True,,,,False,11198087,1681385400,aizawl-fc-odisha-fc,False,"Indian Super Cup, Group B",indian-super-cup-group-b,India,india,Football,football,1,352,india,Super Cup India,super-cup-india,India,india,Football,football,1,352,india,0,False,False,11058,False,False,0,112798,2.0,,,100,Ended,finished,Aizawl FC,aizawl-fc,Aizawl,Football,football,1,0,AIZ,,0,212389,IN,India,[],#52b030,#52b030,#ffffff,Odisha FC,odisha-fc,Odisha,Football,football,1,0,ODI,False,0,174592,IN,India,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,6.0,1681392239.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681392241,2.0,,IN,,,IN,,,,,,,,,,,,,,,,,,4.75,4.0,1.53
PQubscRub,1,True,,,,False,11174694,1681225200,northeast-united-chennaiyin-fc,False,"Indian Super Cup, Group D",indian-super-cup-group-d,India,india,Football,football,1,352,india,Super Cup India,super-cup-india,India,india,Football,football,1,352,india,0,False,False,11058,False,False,0,112795,1.0,,,100,Ended,finished,Chennaiyin FC,chennaiyin-fc,Chennaiyin,Football,football,1,0,CHE,,0,174590,IN,India,[],#52b030,#52b030,#ffffff,NorthEast United,northeast-united,NorthEast Utd,Football,football,1,0,NOR,False,0,174602,IN,India,[],#52b030,#52b030,#ffffff,4.0,4.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,5.0,1681232091.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1681275622,4.0,,IN,,,IN,,,,,,,,,,,,,,,,,,1.36,4.0,7.5
pZtsuBF,1,True,,,,False,11173191,1681219800,persebaya-surabaya-arema-fc,False,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,0,False,False,1015,False,False,0,4113,33.0,,,100,Ended,finished,Persebaya Surabaya,persebaya-surabaya,Persebaya,Football,football,1,0,PER,False,0,76319,ID,Indonesia,[],#52b030,#52b030,#ffffff,Arema FC,arema-fc,Arema,Football,football,1,0,ARE,False,0,47465,ID,Indonesia,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1681226746.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681226749,2.0,,ID,,,ID,,,,,,,,,,,,,,,,,,2.0,3.4,3.2
ZKAswOAb,1,True,,,,False,11197087,1681306200,bali-united-fc-psis-semarang,False,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,0,False,False,1015,False,False,0,4113,34.0,,,100,Ended,finished,Bali United FC,bali-united-fc,Bali Utd,Football,football,1,0,BAU,False,0,64299,ID,Indonesia,[],#52b030,#52b030,#ffffff,PSIS Semarang,psis-semarang,PSIS Semarang,Football,football,1,0,SEM,False,0,189471,ID,Indonesia,[],#52b030,#52b030,#ffffff,3.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0,2.0,4.0,1681312926.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681312927,1.0,,ID,,,ID,,,,,,,,,,,,,,,,,,1.57,3.6,5.0
