customId,winnerCode,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,crowdsourcingDataDisplayEnabled,id,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.userCount,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.id,roundInfo.round,roundInfo.name,roundInfo.cupRoundType,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,homeScore.extra1,homeScore.extra2,homeScore.overtime,homeScore.penalties,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,awayScore.extra1,awayScore.extra2,awayScore.overtime,awayScore.penalties,time.injuryTime1,time.injuryTime2,time.injuryTime3,time.injuryTime4,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,awayRedCards,tournament.category.alpha2,tournament.uniqueTournament.category.alpha2,aggregatedWinnerCode,homeRedCards,coverage,choice_1,choice_X,choice_2
owrsdJWb,1,True,True,True,1.0,False,11301244,1688140800,enppi-pharco-fc,False,Premier League,premier-league,Egypt,egypt,Football,football,1,305,egypt,Premier League,premier-league,Egypt,egypt,Football,football,1,305,egypt,0,False,False,808,True,False,172,38612,32.0,,,100,Ended,finished,ENPPI,enppi,ENPPI,Football,football,1,0,ENP,False,0,43564,EG,Egypt,[],#52b030,#52b030,#ffffff,Pharco FC,pharco-fc,Pharco,Football,football,1,0,PHA,False,0,241703,EG,Egypt,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,0.0,1.0,,,,,3.0,5.0,,,1688147937.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688147939,,EG,EG,,,,2.38,2.7,3.1
pXqsrqy,2,True,True,True,1.0,False,11301256,1688149800,el-dakhlya-al-mokawloon,False,Premier League,premier-league,Egypt,egypt,Football,football,1,305,egypt,Premier League,premier-league,Egypt,egypt,Football,football,1,305,egypt,0,False,False,808,True,False,172,38612,32.0,,,100,Ended,finished,Al-Mokawloon,al-mokawloon,Al-Mokawloon,Football,football,1,0,MOK,,0,42365,EG,Egypt,[],#52b030,#52b030,#ffffff,El Dakhlya,el-dakhlya,El Dakhlya,Football,football,1,0,DAK,False,0,58317,EG,Egypt,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0,1.0,,,,,3.0,5.0,,,1688157022.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688157026,,EG,EG,,,,1.95,2.9,3.75
lwrsxHYc,3,True,True,True,1.0,False,11301246,1688149800,talaea-el-gaish-ceramica-cleopatra,False,Premier League,premier-league,Egypt,egypt,Football,football,1,305,egypt,Premier League,premier-league,Egypt,egypt,Football,football,1,305,egypt,0,False,False,808,True,False,172,38612,32.0,,,100,Ended,finished,Tala'ea El-Gaish,talaea-el-gaish,El-Gaish,Football,football,1,0,GAI,False,0,43561,EG,Egypt,[],#52b030,#52b030,#ffffff,Ceramica Cleopatra,ceramica-cleopatra,Ceramica Cleopatra,Football,football,1,0,CER,False,0,371622,EG,Egypt,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0,,,1688156801.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688156804,,EG,EG,,,,2.5,2.75,2.88
Mdosqwr,3,True,True,True,1.0,False,11301243,1688232600,haras-el-hedoud-al-ittihad-alexandria,False,Premier League,premier-league,Egypt,egypt,Football,football,1,305,egypt,Premier League,premier-league,Egypt,egypt,Football,football,1,305,egypt,0,False,False,808,True,False,172,38612,32.0,,,100,Ended,finished,Haras El Hedoud,haras-el-hedoud,Haras El Hedoud,Football,football,1,0,HOD,False,0,43566,EG,Egypt,[],#52b030,#52b030,#ffffff,Al-Ittihad Alexandria,al-ittihad-alexandria,Al-Ittihad,Football,football,1,0,ITT,False,0,35187,EG,Egypt,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,,,,,2.0,2.0,0.0,2.0,2.0,,,,,3.0,8.0,,,1688239998.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688240022,,EG,EG,,,,4.0,3.0,1.91
FnbsWrq,3,True,True,True,1.0,False,10950433,1688150700,cork-city-drogheda-united,False,Premier Division,premier-division,Ireland,ireland,Football,football,1,51,ireland,Premier Division,premier-division,Ireland,ireland,Football,football,1,51,ireland,0,False,False,192,True,False,168,79,22.0,,,100,Ended,finished,Cork City,cork-city,Cork City,Football,football,1,0,COR,,0,40896,IE,Ireland,[],#52b030,#52b030,#ffffff,Drogheda United,drogheda-united,Drogheda Utd,Football,football,1,0,DRO,,0,3180,IE,Ireland,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,,3.0,,,1688157278.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688157281,,IE,IE,,,,2.5,3.25,2.88
CnbsEnb,1,True,True,True,1.0,False,10950435,1688150700,dundalk-fc-shamrock-rovers,False,Premier Division,premier-division,Ireland,ireland,Football,football,1,51,ireland,Premier Division,premier-division,Ireland,ireland,Football,football,1,51,ireland,0,False,False,192,True,False,168,79,22.0,,,100,Ended,finished,Dundalk FC,dundalk-fc,Dundalk ,Football,football,1,0,DUN,False,0,3179,IE,Ireland,[],#52b030,#52b030,#ffffff,Shamrock Rovers,shamrock-rovers,Shamrock Rovers,Football,football,1,0,SHA,False,0,3177,IE,Ireland,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,1.0,5.0,,,1688157475.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688157479,,IE,IE,,,,3.75,3.6,1.91
vnbsznb,3,True,True,True,1.0,False,10950436,1688150700,shelbourne-derry-city,False,Premier Division,premier-division,Ireland,ireland,Football,football,1,51,ireland,Premier Division,premier-division,Ireland,ireland,Football,football,1,51,ireland,0,False,False,192,True,False,168,79,22.0,,,100,Ended,finished,Shelbourne,shelbourne,Shelbourne,Football,football,1,0,SHE,,0,3174,IE,Ireland,[],#52b030,#52b030,#ffffff,Derry City,derry-city,Derry City,Football,football,1,0,DER,False,0,3170,IE,Ireland,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,4.0,5.0,,,1688157820.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688157825,1.0,IE,IE,,,,3.5,3.0,2.25
ynbsPnb,1,True,True,True,1.0,False,10950439,1688150700,sligo-rovers-bohemian,False,Premier Division,premier-division,Ireland,ireland,Football,football,1,51,ireland,Premier Division,premier-division,Ireland,ireland,Football,football,1,51,ireland,0,False,False,192,True,False,168,79,22.0,,,100,Ended,finished,Sligo Rovers,sligo-rovers,Sligo Rovers,Football,football,1,0,SLR,False,0,3190,IE,Ireland,[],#52b030,#52b030,#ffffff,Bohemian,bohemian,Bohemian,Football,football,1,0,BOH,False,0,3173,IE,Ireland,[],#52b030,#52b030,#ffffff,3.0,3.0,2.0,1.0,3.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,,,,,1688157456.0,"['time.injuryTime1', 'time.injuryTime2']",1688198635,,IE,IE,,1.0,,2.8,3.1,2.6
tnbsunb,1,True,True,True,1.0,False,10950438,1688150700,st-patricks-athletic-university-college-dublin,False,Premier Division,premier-division,Ireland,ireland,Football,football,1,51,ireland,Premier Division,premier-division,Ireland,ireland,Football,football,1,51,ireland,0,False,False,192,True,False,168,79,22.0,,,100,Ended,finished,St. Patrick's Athletic,st-patricks-athletic,St. Patrick’s,Football,football,1,0,STP,False,0,3169,IE,Ireland,[],#52b030,#52b030,#ffffff,University College Dublin,university-college-dublin,UC Dublin,Football,football,1,0,DUB,False,0,3168,IE,Ireland,[],#52b030,#52b030,#ffffff,7.0,7.0,2.0,5.0,7.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,,1688157303.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688157305,,IE,IE,,,,1.13,7.5,17.0
KmbsDcc,1,True,True,True,1.0,False,11009457,1688202000,albirex-niigata-sanfrecce-hiroshima,False,J1 League,j1-league,Japan,japan,Football,football,1,52,japan,J1 League,j1-league,Japan,japan,Football,football,1,52,japan,0,False,False,196,True,False,166,82,19.0,,,100,Ended,finished,Albirex Niigata,albirex-niigata,Albirex Niigata,Football,football,1,0,ALB,False,0,5128,JP,Japan,[],#52b030,#52b030,#ffffff,Sanfrecce Hiroshima,sanfrecce-hiroshima,Hiroshima,Football,football,1,0,SAN,,0,3135,JP,Japan,[],#52b030,#52b030,#ffffff,2.0,2.0,2.0,0.0,2.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,3.0,5.0,,,1688209050.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688209052,,JP,JP,,,,4.0,3.4,1.91
JmbsZmb,3,True,True,True,1.0,False,11009455,1688202000,kyoto-sanga-fc-kashima-antlers,False,J1 League,j1-league,Japan,japan,Football,football,1,52,japan,J1 League,j1-league,Japan,japan,Football,football,1,52,japan,0,False,False,196,True,False,166,82,19.0,,,100,Ended,finished,Kashima Antlers,kashima-antlers,Kashima,Football,football,1,0,KAS,,0,3134,JP,Japan,[],#52b030,#52b030,#ffffff,Kyoto Sanga FC,kyoto-sanga-fc,Kyoto Sanga,Football,football,1,0,KYO,,0,3149,JP,Japan,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,2.0,5.0,,,1688208992.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688208995,,JP,JP,,,,1.75,3.75,4.33
LmbsCcc,1,True,True,True,1.0,False,11009458,1688202000,kawasaki-frontale-nagoya-grampus,False,J1 League,j1-league,Japan,japan,Football,football,1,52,japan,J1 League,j1-league,Japan,japan,Football,football,1,52,japan,0,False,False,196,True,False,166,82,19.0,,,100,Ended,finished,Nagoya Grampus,nagoya-grampus,Nagoya,Football,football,1,0,NGE,False,0,3136,JP,Japan,[],#52b030,#52b030,#ffffff,Kawasaki Frontale,kawasaki-frontale,Kawasaki,Football,football,1,0,KAW,,0,5127,JP,Japan,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,2.0,5.0,,,1688209026.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart', 'time.currentPeriodStart']",1688209028,,JP,JP,,,,2.75,3.25,2.7
